university_slug,programme_official_title,level,discipline,duration,campus,delivery_mode,intl_status,intl_evidence_url,official_source_url,other_sources,already_on_site,existing_offering_slug,canonical_course_match,notes
ashoka-university,B.A./B.Sc. Honours and Honours with Research (undergraduate liberal arts and sciences, major chosen after admission),UG,liberal-arts,3-4 years,Sonipat NCR,on-campus,open_to_international,https://www.ashoka.edu.in/admissions/undergraduate-international-students/,https://www.ashoka.edu.in/academic-programme/undergraduate/,studyinindia;shiksha;collegedunia;careers360,yes,ashoka-undergraduate-ba-bsc-honours,bachelor-liberal-arts,umbrella UG degree already published; majors below are major_within rows for the same admission
ashoka-university,Major in English,UG,humanities,major_within,Sonipat NCR,on-campus,open_to_international,https://www.ashoka.edu.in/admissions/undergraduate-international-students/,https://www.ashoka.edu.in/programme/undergraduate-programme-in-english/,,no,,major_within:ashoka-undergraduate-ba-bsc-honours,
ashoka-university,Major in History,UG,humanities,major_within,Sonipat NCR,on-campus,open_to_international,https://www.ashoka.edu.in/admissions/undergraduate-international-students/,https://www.ashoka.edu.in/programme/undergraduate-programme-in-history/,,no,,major_within:ashoka-undergraduate-ba-bsc-honours,
ashoka-university,Major in Physics,UG,sciences,major_within,Sonipat NCR,on-campus,open_to_international,https://www.ashoka.edu.in/admissions/undergraduate-international-students/,https://www.ashoka.edu.in/programme/undergraduate-programme-in-physics/,,no,,major_within:ashoka-undergraduate-ba-bsc-honours,
ashoka-university,Major in Chemistry,UG,sciences,major_within,Sonipat NCR,on-campus,open_to_international,https://www.ashoka.edu.in/admissions/undergraduate-international-students/,https://www.ashoka.edu.in/programme/undergraduate-programme-in-chemistry/,,no,,major_within:ashoka-undergraduate-ba-bsc-honours,
ashoka-university,Major in Biology,UG,sciences,major_within,Sonipat NCR,on-campus,open_to_international,https://www.ashoka.edu.in/admissions/undergraduate-international-students/,https://www.ashoka.edu.in/programme/undergraduate-programme-in-biology/,,no,,major_within:ashoka-undergraduate-ba-bsc-honours,
ashoka-university,Major in Mathematics,UG,sciences,major_within,Sonipat NCR,on-campus,open_to_international,https://www.ashoka.edu.in/admissions/undergraduate-international-students/,https://www.ashoka.edu.in/programme/undergraduate-programme-in-mathematics/,,no,,major_within:ashoka-undergraduate-ba-bsc-honours,
ashoka-university,Major in Computer Science,UG,engineering,major_within,Sonipat NCR,on-campus,open_to_international,https://www.ashoka.edu.in/admissions/undergraduate-international-students/,https://www.ashoka.edu.in/programme/undergraduate-programme-in-computer-science/,,no,,major_within:ashoka-undergraduate-ba-bsc-honours,
ashoka-university,Major in Economics,UG,social-sciences,major_within,Sonipat NCR,on-campus,open_to_international,https://www.ashoka.edu.in/admissions/undergraduate-international-students/,https://www.ashoka.edu.in/programme/undergraduate-in-economics-2/,,no,,major_within:ashoka-undergraduate-ba-bsc-honours,
ashoka-university,Major in Political Science,UG,social-sciences,major_within,Sonipat NCR,on-campus,open_to_international,https://www.ashoka.edu.in/admissions/undergraduate-international-students/,https://www.ashoka.edu.in/programme/undergraduate-programme-in-political-science/,,no,,major_within:ashoka-undergraduate-ba-bsc-honours,
