university_slug,programme_official_title,level,discipline,duration,campus,delivery_mode,intl_status,intl_evidence_url,official_source_url,other_sources,already_on_site,existing_offering_slug,canonical_course_match,notes
amity-university-noida,M.A. (Clinical Psychology),PG,psychology-social-work-allied-health,1-2 years,"Noida, Sector 125, Uttar Pradesh",on-campus,open_to_international,https://amity.edu/admission-procedure-nri.aspx,https://noida.amity.edu/all-programs,,no,,GAP:amity-noida-m-a-clinical-psychology,
amity-university-noida,B.Tech (Computer Science & Engineering),UG,engineering,3-4 years,"Noida, Sector 125, Uttar Pradesh",on-campus,open_to_international,https://amity.edu/admission-procedure-nri.aspx,https://noida.amity.edu/all-programs,,yes,amity-noida-btech-computer-science-engineering,be-btech-computer-science-engineering,
amity-university-noida,B.Sc. (Clinical Psychology) (Honours/Honours with Research),UG,psychology-social-work-allied-health,3-4 years,"Noida, Sector 125, Uttar Pradesh",on-campus,open_to_international,https://amity.edu/admission-procedure-nri.aspx,https://noida.amity.edu/all-programs,,no,,GAP:amity-noida-b-sc-clinical-psychology-honours-honours-with-research,
amity-university-noida,MCA,PG,computer-science-it,1-2 years,"Noida, Sector 125, Uttar Pradesh",on-campus,open_to_international,https://amity.edu/admission-procedure-nri.aspx,https://noida.amity.edu/all-programs,,no,,GAP:amity-noida-mca,
amity-university-noida,"B.A.,LL.B (Hons)",UG,law,3-4 years,"Noida, Sector 125, Uttar Pradesh",on-campus,open_to_international,https://amity.edu/admission-procedure-nri.aspx,https://noida.amity.edu/all-programs,,yes,amity-noida-ba-llb-hons,llb,
amity-university-noida,BBA,UG,management-commerce,3-4 years,"Noida, Sector 125, Uttar Pradesh",on-campus,open_to_international,https://amity.edu/admission-procedure-nri.aspx,https://noida.amity.edu/all-programs,,no,,GAP:amity-noida-bba,
amity-university-noida,MBA,PG,management-commerce,1-2 years,"Noida, Sector 125, Uttar Pradesh",on-campus,open_to_international,https://amity.edu/admission-procedure-nri.aspx,https://noida.amity.edu/all-programs,,yes,amity-noida-mba,mba,
amity-university-noida,B.A. (Applied Psychology) (Honours/Honours with Research),UG,psychology-social-work-allied-health,3-4 years,"Noida, Sector 125, Uttar Pradesh",on-campus,open_to_international,https://amity.edu/admission-procedure-nri.aspx,https://noida.amity.edu/all-programs,,no,,GAP:amity-noida-b-a-applied-psychology-honours-honours-with-research,
amity-university-noida,LL.B (Hons),UG,law,3-4 years,"Noida, Sector 125, Uttar Pradesh",on-campus,open_to_international,https://amity.edu/admission-procedure-nri.aspx,https://noida.amity.edu/all-programs,,no,,GAP:amity-noida-ll-b-hons,
amity-university-noida,BCA,UG,computer-science-it,3-4 years,"Noida, Sector 125, Uttar Pradesh",on-campus,open_to_international,https://amity.edu/admission-procedure-nri.aspx,https://noida.amity.edu/all-programs,,no,,GAP:amity-noida-bca,
amity-university-noida,B.Tech Computer Science & Engineering (Data Science),UG,engineering,3-4 years,"Noida, Sector 125, Uttar Pradesh",on-campus,open_to_international,https://amity.edu/admission-procedure-nri.aspx,https://noida.amity.edu/all-programs,,no,,GAP:amity-noida-b-tech-computer-science-engineering-data-science,
amity-university-noida,BBA LL.B. (Hons),UG,management-commerce,3-4 years,"Noida, Sector 125, Uttar Pradesh",on-campus,open_to_international,https://amity.edu/admission-procedure-nri.aspx,https://noida.amity.edu/all-programs,,no,,GAP:amity-noida-bba-ll-b-hons,
amity-university-noida,M.A. (Counselling Psychology),PG,psychology-social-work-allied-health,1-2 years,"Noida, Sector 125, Uttar Pradesh",on-campus,open_to_international,https://amity.edu/admission-procedure-nri.aspx,https://noida.amity.edu/all-programs,,no,,GAP:amity-noida-m-a-counselling-psychology,
amity-university-noida,Bachelor of Physiotherapy,UG,psychology-social-work-allied-health,3-4 years,"Noida, Sector 125, Uttar Pradesh",on-campus,open_to_international,https://amity.edu/admission-procedure-nri.aspx,https://noida.amity.edu/all-programs,,no,,GAP:amity-noida-bachelor-of-physiotherapy,
amity-university-noida,B.Com. (Hons),UG,management-commerce,3-4 years,"Noida, Sector 125, Uttar Pradesh",on-campus,open_to_international,https://amity.edu/admission-procedure-nri.aspx,https://noida.amity.edu/all-programs,,no,,GAP:amity-noida-b-com-hons,
amity-university-noida,B.Tech (Biotechnology),UG,engineering,3-4 years,"Noida, Sector 125, Uttar Pradesh",on-campus,open_to_international,https://amity.edu/admission-procedure-nri.aspx,https://noida.amity.edu/all-programs,,no,,GAP:amity-noida-b-tech-biotechnology,
amity-university-noida,Bachelor of Pharmacy,UG,pharmacy,3-4 years,"Noida, Sector 125, Uttar Pradesh",on-campus,open_to_international,https://amity.edu/admission-procedure-nri.aspx,https://noida.amity.edu/all-programs,,no,,GAP:amity-noida-bachelor-of-pharmacy,
amity-university-noida,B.Ed.,UG,education,3-4 years,"Noida, Sector 125, Uttar Pradesh",on-campus,open_to_international,https://amity.edu/admission-procedure-nri.aspx,https://noida.amity.edu/all-programs,,no,,GAP:amity-noida-b-ed,
amity-university-noida,M.A. (Organisational Psychology),PG,psychology-social-work-allied-health,1-2 years,"Noida, Sector 125, Uttar Pradesh",on-campus,open_to_international,https://amity.edu/admission-procedure-nri.aspx,https://noida.amity.edu/all-programs,,no,,GAP:amity-noida-m-a-organisational-psychology,
amity-university-noida,B.A. LL.B,UG,law,3-4 years,"Noida, Sector 125, Uttar Pradesh",on-campus,open_to_international,https://amity.edu/admission-procedure-nri.aspx,https://noida.amity.edu/all-programs,,no,,GAP:amity-noida-b-a-ll-b,
amity-university-noida,B. Des. (Fashion Design),UG,design-arts,3-4 years,"Noida, Sector 125, Uttar Pradesh",on-campus,open_to_international,https://amity.edu/admission-procedure-nri.aspx,https://noida.amity.edu/all-programs,,no,,GAP:amity-noida-b-des-fashion-design,
amity-university-noida,MBA (Finance),PG,management-commerce,1-2 years,"Noida, Sector 125, Uttar Pradesh",on-campus,open_to_international,https://amity.edu/admission-procedure-nri.aspx,https://noida.amity.edu/all-programs,,no,,GAP:amity-noida-mba-finance,
