university_slug,programme_official_title,level,discipline,duration,campus,delivery_mode,intl_status,intl_evidence_url,official_source_url,other_sources,already_on_site,existing_offering_slug,canonical_course_match,notes
chandigarh-university,B.A. Film Studies,UG,media-communication,,Mohali/Gharuan,on-campus,open_to_international,https://www.cuchd.in/international/animation-and-multimedia/ba-film-studies.php,https://www.cuchd.in/international/animation-and-multimedia/ba-film-studies.php,,no,,GAP:ba-film-studies,"Page lives under cuchd.in/international/ (the international-admissions site section), which is CU's standing evidence that the programme is offered to international applicants"
chandigarh-university,Bachelor Of Design,UG,design-creative-arts,,Mohali/Gharuan,on-campus,open_to_international,https://www.cuchd.in/international/animation-and-multimedia/bachelor-of-design.php,https://www.cuchd.in/international/animation-and-multimedia/bachelor-of-design.php,,no,,bdes,"Page lives under cuchd.in/international/ (the international-admissions site section), which is CU's standing evidence that the programme is offered to international applicants"
chandigarh-university,B.Sc. Animation Gaming And VFX,UG,design-creative-arts,,Mohali/Gharuan,on-campus,open_to_international,https://www.cuchd.in/international/animation-and-multimedia/bsc-animation-gaming-and-vfx.php,https://www.cuchd.in/international/animation-and-multimedia/bsc-animation-gaming-and-vfx.php,,no,,GAP:bsc-animation-gaming-and-vfx,"Page lives under cuchd.in/international/ (the international-admissions site section), which is CU's standing evidence that the programme is offered to international applicants"
chandigarh-university,Fashion Designing,UG,design-creative-arts,,Mohali/Gharuan,on-campus,open_to_international,https://www.cuchd.in/international/animation-and-multimedia/fashion-designing.php,https://www.cuchd.in/international/animation-and-multimedia/fashion-designing.php,,no,,GAP:fashion-designing,"Page lives under cuchd.in/international/ (the international-admissions site section), which is CU's standing evidence that the programme is offered to international applicants"
chandigarh-university,M.Sc. In Animation And Multimedia Technology,PG,media-communication,,Mohali/Gharuan,on-campus,open_to_international,https://www.cuchd.in/international/animation-and-multimedia/msc-in-animation-and-multimedia-technology.php,https://www.cuchd.in/international/animation-and-multimedia/msc-in-animation-and-multimedia-technology.php,,no,,GAP:msc-in-animation-and-multimedia-technology,"Page lives under cuchd.in/international/ (the international-admissions site section), which is CU's standing evidence that the programme is offered to international applicants"
chandigarh-university,Bachelor Of MLT Leet,UG,other,,Mohali/Gharuan,on-campus,open_to_international,https://www.cuchd.in/international/applied-health-sciences/bachelor-of-mlt-leet.php,https://www.cuchd.in/international/applied-health-sciences/bachelor-of-mlt-leet.php,,no,,GAP:bachelor-of-mlt-leet,"Page lives under cuchd.in/international/ (the international-admissions site section), which is CU's standing evidence that the programme is offered to international applicants"
chandigarh-university,Bachelor Of Optometry Leet,UG,health-medicine,,Mohali/Gharuan,on-campus,open_to_international,https://www.cuchd.in/international/applied-health-sciences/bachelor-of-optometry-leet.php,https://www.cuchd.in/international/applied-health-sciences/bachelor-of-optometry-leet.php,,no,,GAP:bachelor-of-optometry-leet,"Page lives under cuchd.in/international/ (the international-admissions site section), which is CU's standing evidence that the programme is offered to international applicants"
chandigarh-university,Bachelor Of Optometry,UG,health-medicine,,Mohali/Gharuan,on-campus,open_to_international,https://www.cuchd.in/international/applied-health-sciences/bachelor-of-optometry.php,https://www.cuchd.in/international/applied-health-sciences/bachelor-of-optometry.php,,no,,GAP:bachelor-of-optometry,"Page lives under cuchd.in/international/ (the international-admissions site section), which is CU's standing evidence that the programme is offered to international applicants"
chandigarh-university,Bachelor Of Physiotherapy,UG,computing-it,,Mohali/Gharuan,on-campus,open_to_international,https://www.cuchd.in/international/applied-health-sciences/bachelor-of-physiotherapy.php,https://www.cuchd.in/international/applied-health-sciences/bachelor-of-physiotherapy.php,,no,,bpt,"Page lives under cuchd.in/international/ (the international-admissions site section), which is CU's standing evidence that the programme is offered to international applicants"
chandigarh-university,B.Sc. Forensic Science,UG,sciences,,Mohali/Gharuan,on-campus,open_to_international,https://www.cuchd.in/international/applied-health-sciences/bsc-forensic-science.php,https://www.cuchd.in/international/applied-health-sciences/bsc-forensic-science.php,,no,,GAP:bsc-forensic-science,"Page lives under cuchd.in/international/ (the international-admissions site section), which is CU's standing evidence that the programme is offered to international applicants"
chandigarh-university,B.Sc. In MLT,UG,other,,Mohali/Gharuan,on-campus,open_to_international,https://www.cuchd.in/international/applied-health-sciences/bsc-in-mlt.php,https://www.cuchd.in/international/applied-health-sciences/bsc-in-mlt.php,,no,,GAP:bsc-in-mlt,"Page lives under cuchd.in/international/ (the international-admissions site section), which is CU's standing evidence that the programme is offered to international applicants"
chandigarh-university,B.Sc. Nutrition Dietetics,UG,other,,Mohali/Gharuan,on-campus,open_to_international,https://www.cuchd.in/international/applied-health-sciences/bsc-nutrition-dietetics.php,https://www.cuchd.in/international/applied-health-sciences/bsc-nutrition-dietetics.php,,no,,bachelor-nutrition-dietetics,"Page lives under cuchd.in/international/ (the international-admissions site section), which is CU's standing evidence that the programme is offered to international applicants"
chandigarh-university,Master Of Optometry,PG,health-medicine,,Mohali/Gharuan,on-campus,open_to_international,https://www.cuchd.in/international/applied-health-sciences/master-of-optometry.php,https://www.cuchd.in/international/applied-health-sciences/master-of-optometry.php,,no,,GAP:master-of-optometry,"Page lives under cuchd.in/international/ (the international-admissions site section), which is CU's standing evidence that the programme is offered to international applicants"
chandigarh-university,Master Of Physiotherapy,PG,computing-it,,Mohali/Gharuan,on-campus,open_to_international,https://www.cuchd.in/international/applied-health-sciences/master-of-physiotherapy.php,https://www.cuchd.in/international/applied-health-sciences/master-of-physiotherapy.php,,no,,bpt,"Page lives under cuchd.in/international/ (the international-admissions site section), which is CU's standing evidence that the programme is offered to international applicants"
chandigarh-university,M.Sc. In Forensic And Toxicology,PG,sciences,,Mohali/Gharuan,on-campus,open_to_international,https://www.cuchd.in/international/applied-health-sciences/msc-in-forensic-and-toxicology.php,https://www.cuchd.in/international/applied-health-sciences/msc-in-forensic-and-toxicology.php,,no,,GAP:msc-in-forensic-and-toxicology,"Page lives under cuchd.in/international/ (the international-admissions site section), which is CU's standing evidence that the programme is offered to international applicants"
chandigarh-university,M.Sc. Medical Lab Sciences,PG,health-medicine,,Mohali/Gharuan,on-campus,open_to_international,https://www.cuchd.in/international/applied-health-sciences/msc-medical-lab-sciences.php,https://www.cuchd.in/international/applied-health-sciences/msc-medical-lab-sciences.php,,no,,GAP:msc-medical-lab-sciences,"Page lives under cuchd.in/international/ (the international-admissions site section), which is CU's standing evidence that the programme is offered to international applicants"
